bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,lat,long,sqft_living15,price_log,basement_flag,renovated_flag,house_age
2,1.0,6.947937068614969,8.434028950155469,1.0,0,0,4,6,0.0,47.5387,-122.277,7.237778191923443,12.608202196848836,0,0,76
4,3.5,8.049107721326406,8.412054873292933,2.0,0,0,3,9,6.976348070447749,47.677,-122.33,7.313886831633462,14.13396501635527,1,0,12
2,1.0,6.803505257608338,8.412054873292933,1.0,0,0,3,6,0.0,47.4881,-122.204,6.7580945044277305,12.427218202181711,0,0,75
4,1.0,7.293697720601438,8.603554357064281,1.5,0,0,3,7,0.0,47.6458,-122.306,7.6783263565068856,13.45883704259595,0,0,108
4,1.0,6.985641817639208,10.170265140870399,1.5,0,0,5,5,0.0,47.3834,-122.215,7.450660796211539,12.524530013005734,0,0,126
3,2.25,7.80016307039296,9.033483854613287,1.0,0,0,3,7,6.8679744089702925,47.7705,-122.26,7.828436359157585,13.244582780038517,1,0,64
4,1.75,7.83241092718792,9.307285578032662,1.0,0,0,4,7,7.0909098220799835,47.7604,-122.356,7.415175109613295,12.959846800844963,1,0,70
4,1.75,7.473637108496206,8.699681400989514,1.0,0,0,3,7,6.78105762593618,47.6508,-122.373,7.621195162809845,13.33755217337939,1,0,80
3,2.25,7.507141079727608,9.500244972781061,1.0,0,0,3,8,6.398594934535208,47.5898,-122.052,7.62608275807238,13.081543466215237,1,0,49
3,2.25,7.507141079727608,9.500244972781061,1.0,0,0,3,8,6.398594934535208,47.5898,-122.052,7.62608275807238,13.151924121391561,1,0,49
4,2.5,8.019941687677365,10.090962474570878,2.0,0,0,3,8,0.0,47.2667,-122.216,7.791935956938058,12.948012371209098,0,0,27
5,3.25,8.157943507105037,10.060534035475412,1.0,0,0,4,8,7.3783837129967145,47.5701,-122.124,7.886457270977689,13.321215875492413,1,0,69
4,1.5,7.80016307039296,8.99230873254815,1.0,0,0,4,8,6.90875477931522,47.7081,-122.374,7.669028288589683,13.651815643149092,1,0,76
3,1.75,7.732369222284388,8.145259566516865,2.0,0,0,3,8,0.0,47.715,-122.282,7.384610383176974,13.484226240787052,0,1,77
3,2.25,7.591357046698551,8.987321812850125,1.0,0,0,4,9,6.042632833682381,47.3149,-122.378,7.766840537085513,12.59473402514672,1,0,52
5,1.75,7.766840537085513,8.724369949208368,1.0,0,0,5,7,7.074116816197362,47.6732,-122.4,7.650168700845001,13.677398403939607,1,0,86
3,3.75,8.266421472984554,8.87360810154911,1.0,0,2,3,8,7.313886831633462,47.5073,-122.239,7.507141079727608,12.971542813248437,1,1,83
4,2.5,7.741099090035366,9.294773427951013,1.0,0,0,4,7,7.01301578963963,47.7341,-122.242,7.581209826196346,12.994532278619134,1,0,65
2,1.0,6.814542897259958,8.778171881033469,1.0,0,0,3,7,0.0,47.6892,-122.306,6.947937068614969,12.91164481522143,0,0,84
3,2.0,7.039660349862076,9.360569085222874,1.0,0,0,3,7,0.0,47.4991,-121.783,7.039660349862076,12.73670383776449,0,0,32
4,2.5,7.779466967458324,8.565983355585669,2.0,0,0,3,9,0.0,47.6194,-122.026,7.8636512654486515,13.42246945133505,0,0,20
3,1.0,7.048386408721883,8.506334448081361,1.0,0,2,3,7,0.0,47.5663,-122.379,7.237778191923443,13.081543466215237,0,0,83
5,2.0,7.754052639035757,9.058004710672485,1.0,0,0,4,7,6.966967138613983,47.7671,-122.334,7.346655163176539,12.80078251189375,1,0,65
3,2.5,7.791935956938058,9.105090961257085,2.0,0,0,4,9,0.0,47.6599,-122.146,7.875119281040293,13.53167308555749,0,0,39
4,1.75,6.8679744089702925,9.089753408987065,1.0,0,0,5,6,5.942799375126701,47.5372,-122.289,7.450660796211539,12.449022745701502,1,0,77
1,1.75,6.918695219020472,9.296609807128359,1.0,0,0,4,6,0.0,47.7391,-121.982,7.252053951852814,12.555676145640925,0,0,58
4,2.5,7.771067086065406,8.699681400989514,2.0,0,0,3,8,0.0,47.3732,-122.179,7.692113339595466,12.721888795877375,0,0,25
3,1.75,7.9658927350845286,9.814492390964565,1.0,0,0,3,8,7.170888478512505,47.4881,-122.281,7.2305631534092925,12.560247968016562,1,0,68
4,2.25,7.783640596221253,8.95402775927046,1.5,0,0,3,8,0.0,47.4562,-122.33,7.682943169878292,12.535379989788607,0,0,62
5,2.5,8.208219383496834,9.10063710688422,1.5,0,0,3,8,0.0,47.6654,-122.142,7.75833346749091,13.502170106720037,0,0,53
3,1.5,7.039660349862076,9.673508190212637,1.0,0,0,3,7,5.707110264748875,47.4752,-121.757,7.0909098220799835,12.721888795877375,1,0,41
3,1.75,7.252053951852814,10.7211285344439,1.0,0,0,3,7,0.0,47.7077,-121.914,7.714677473800927,12.71949788735918,0,0,46
6,1.0,7.333676395657684,8.367764677924308,1.5,0,0,4,7,0.0,47.6862,-122.31,7.333676395657684,13.372345140303285,0,0,105
4,1.75,7.450660796211539,8.352554369474591,1.5,0,0,4,7,5.564520407322694,47.579,-122.294,7.565793282428515,13.199326270390594,1,0,101
3,2.5,7.390798521735676,11.289706910843378,1.0,0,2,4,6,0.0,47.2138,-121.982,7.390798521735676,12.608202196848836,0,0,66
3,1.75,7.359467638255621,8.383890344101816,1.0,0,0,3,7,6.398594934535208,47.5889,-122.389,7.490529402060711,13.235693848424024,1,0,86
5,2.75,7.596392304064196,8.229777750081887,1.5,0,0,4,7,0.0,47.6733,-122.358,7.507141079727608,13.655342979519684,0,0,113
2,1.0,6.836259277277067,8.639587799629844,1.0,0,2,3,7,0.0,47.5478,-122.377,7.201170883281678,12.631343648903034,0,0,85
3,1.75,7.346655163176539,8.964567702601611,1.0,0,0,4,7,5.831882477283517,47.717,-122.163,7.346655163176539,12.994532278619134,1,0,45
4,1.0,7.409136443920128,9.018089684104343,1.0,0,0,3,7,0.0,47.6366,-122.118,7.714677473800927,13.155800087724673,0,0,60
2,1.0,6.68586094706836,8.761080103868347,1.0,0,2,3,7,0.0,47.691,-122.309,6.825460036255307,12.84529412258351,0,0,86
2,1.0,6.836259277277067,8.715880102296456,1.0,0,0,4,6,0.0,47.5289,-122.03,7.456454555176209,12.793862088206213,0,0,107
4,1.5,7.844240718141811,8.294299608857235,1.5,0,0,4,7,6.673297967767654,47.6811,-122.318,7.518064181233078,13.377007146164305,1,0,100
2,1.0,6.580639137284949,8.46821300919452,1.0,0,0,5,5,0.0,47.496,-122.186,6.734591659972948,12.28765724080691,0,0,84
2,1.0,6.431331081933479,8.46821300919452,1.0,0,0,3,6,0.0,47.5292,-122.376,6.431331081933479,12.449022745701502,0,0,85
3,2.5,7.766840537085513,9.406318255217624,2.0,0,0,3,10,0.0,47.5596,-122.022,7.783640596221253,13.345508528717259,0,0,39
3,1.75,7.473637108496206,9.036106025364846,1.0,0,0,4,8,5.707110264748875,47.5355,-122.39,7.591357046698551,13.429849547739444,1,0,66
3,1.75,7.650168700845001,10.300113711977088,1.0,0,0,4,7,6.928537818164665,47.7622,-122.302,7.650168700845001,12.994532278619134,1,0,69
5,2.25,7.816416983691801,9.398561160701128,2.0,0,0,3,9,0.0,47.631,-122.052,7.852050207265889,13.329379172803593,0,0,48
3,1.0,6.947937068614969,8.833608482690892,2.0,0,0,3,6,0.0,47.5121,-122.375,6.93828448401696,12.384223015005313,0,0,84
3,2.5,7.4127640174265625,11.598194491615347,1.0,0,0,4,7,0.0,47.3758,-122.425,7.616283561580385,13.044403998094442,0,0,41
4,2.0,7.645397699428633,8.191740021277457,1.5,0,0,5,7,5.707110264748875,47.6881,-122.313,7.415175109613295,13.336508160985549,1,0,99
6,2.75,7.83241092718792,10.899716371226633,2.0,1,4,3,7,0.0,47.4969,-122.376,7.934155233536322,13.790193775620484,0,0,72
2,1.0,6.55250788703459,8.294299608857235,1.0,0,0,3,6,0.0,47.5487,-122.391,6.966967138613983,12.706850963741102,0,0,83
4,3.25,8.301769763117166,10.51224718358581,2.0,0,0,3,11,0.0,47.7235,-122.039,8.316544717929398,13.800397935382136,0,0,38
2,1.0,6.634633357861686,8.869960510523953,1.0,0,0,3,6,0.0,47.7005,-122.352,6.660575149839686,12.971542813248437,0,0,80
4,5.25,8.77971129020447,9.614938437644996,2.0,0,0,3,11,7.186144304522325,47.6304,-122.236,7.7279755421055585,14.71485897594286,1,0,25
3,2.0,7.518064181233078,8.699681400989514,2.0,0,0,5,7,4.795790545596741,47.6828,-122.207,7.237778191923443,13.564483088506746,1,0,80
3,2.0,6.994849985833071,8.902591637374087,1.0,0,0,4,7,0.0,47.3687,-122.085,7.307202314764738,12.296831574998258,0,0,36
4,2.5,8.000014093678072,9.498672233269462,1.5,1,4,5,8,7.074116816197362,47.704,-122.245,7.75833346749091,14.282384921160133,1,0,98
4,2.25,7.550135342488429,9.020752479190183,1.0,0,0,4,9,6.089044875446846,47.5803,-122.227,7.621195162809845,13.480039220276565,1,0,60
4,2.5,7.934155233536322,9.658481754364784,2.0,0,0,4,10,0.0,47.5477,-122.215,8.166500319155052,13.76421831620775,0,0,62
2,1.0,7.155396301896734,8.522578663692576,1.0,0,2,4,8,5.564520407322694,47.6938,-122.312,7.340186835320115,12.959846800844963,1,0,75
3,1.0,7.32052696227274,9.617337639062423,1.0,0,0,3,7,0.0,47.3304,-122.304,7.32052696227274,12.384223015005313,0,0,64
1,1.0,6.825460036255307,9.021960500598263,1.5,0,0,3,6,0.0,47.761,-122.214,7.72356247227797,12.644330802262578,0,1,82
2,1.0,6.55250788703459,9.002208578282412,1.0,0,0,3,7,0.0,47.6962,-122.321,7.030857476116121,12.899222326086994,0,0,99
2,1.75,7.591357046698551,10.704389879336146,2.0,0,1,5,7,6.55250788703459,47.4193,-122.444,7.427144133408616,12.966880811009803,1,0,49
3,1.0,7.273092595999522,8.366602832783736,1.5,0,0,3,8,0.0,47.6847,-122.372,7.403061091090091,13.304686600863562,0,0,97
4,4.0,7.916078096302786,9.018089684104343,2.0,0,0,4,9,0.0,47.3735,-122.156,7.736743682453495,12.936036208848487,0,0,36
2,1.0,7.244941546337007,9.014447135152134,1.0,0,0,3,7,0.0,47.7228,-122.357,7.473637108496206,12.901719200051183,0,0,77
3,1.75,7.7279755421055585,8.875846177738598,1.0,0,0,3,7,6.803505257608338,47.4864,-122.316,7.099201743553092,12.584512505902088,1,0,78
3,2.25,7.1785454837637,9.459229639708807,1.0,0,0,3,7,0.0,47.4515,-122.368,7.3783837129967145,12.583655977735045,0,1,76
3,1.75,7.427144133408616,8.916774356365426,1.0,0,0,4,8,0.0,47.3112,-122.378,7.621195162809845,12.33270970174018,0,0,58
3,2.25,7.72356247227797,9.488729397516371,1.0,0,0,3,9,0.0,47.6385,-122.167,7.944846711001996,13.42246945133505,0,0,49
3,2.25,7.208600337960199,6.8885724595653635,2.0,0,0,3,8,5.707110264748875,47.5998,-122.312,7.208600337960199,12.89295272879663,1,0,19
2,1.5,7.507141079727608,9.090204570736201,2.0,0,0,3,7,0.0,47.4764,-122.269,7.266128779556451,12.235636302128867,0,0,105
3,3.5,8.125926802707886,8.111928063310739,3.0,0,0,3,10,6.364750756851911,47.6162,-122.288,7.934155233536322,13.989464705423494,1,0,18
4,1.75,7.669028288589683,10.812934921928274,1.0,0,0,5,7,0.0,47.3583,-121.922,7.450660796211539,12.793862088206213,0,0,67
4,2.5,7.796057974316123,8.086410275323782,2.0,0,0,3,8,0.0,47.5048,-122.155,7.8826922062890254,12.965711906537503,0,0,16
2,1.0,6.846943139585379,8.699681400989514,1.0,0,0,3,6,0.0,47.4907,-122.336,7.1785454837637,11.652696102959753,0,0,83
3,1.5,7.635786861395585,8.591743922680534,1.0,0,0,4,7,6.836259277277067,47.6896,-122.374,7.479299637782834,13.233906541044401,1,0,78
4,1.0,7.32052696227274,7.31455283232408,1.5,0,0,3,7,0.0,47.6526,-122.342,7.353081920515432,12.948012371209098,0,0,120
4,1.75,7.844240718141811,10.583068121374101,1.0,0,0,3,8,6.493753839851686,47.7707,-122.123,7.848153086199526,13.217675375388819,1,0,44
2,1.0,6.55250788703459,8.689632748355741,1.0,0,0,3,7,0.0,47.7289,-122.337,6.976348070447749,12.550197667605076,0,0,78
3,1.0,7.048386408721883,8.036249942132116,1.0,0,0,3,6,0.0,47.5506,-122.276,7.048386408721883,12.468440756144114,0,0,116
3,2.5,7.75833346749091,8.151044945685024,2.0,0,0,3,7,0.0,47.5322,-121.851,7.58629630715272,12.966880811009803,0,0,22
3,3.25,7.32052696227274,7.1276936993473985,3.0,0,0,3,7,0.0,47.7293,-122.343,7.32052696227274,12.675923138051079,0,0,19
3,2.0,7.635786861395585,9.169622538697624,1.0,0,1,3,7,6.175867270105761,47.616,-122.239,8.006700845440367,14.115615891155079,1,0,80
2,1.0,7.048386408721883,8.517393171418904,1.0,0,0,4,7,4.61512051684126,47.6846,-122.317,7.288927694521257,13.221305136851795,1,0,102
4,2.75,7.692113339595466,7.961370201719511,1.5,0,0,5,7,6.580639137284949,47.6868,-122.308,7.3783837129967145,13.364526504411781,1,0,97
4,1.75,7.591357046698551,9.105090961257085,1.0,0,0,2,7,6.2166061010848646,47.3071,-122.381,7.591357046698551,12.269052139516223,1,0,48
3,1.0,6.8679744089702925,8.881975184248867,1.0,0,0,4,6,0.0,47.4583,-122.353,6.966967138613983,12.278397958261774,0,0,68
3,1.75,7.687538766201629,8.71948076085107,1.0,0,2,3,8,6.68586094706836,47.6501,-122.405,7.611347717403621,13.28787951079572,1,0,77
4,2.5,7.848153086199526,10.681917533624532,2.0,0,0,3,8,0.0,47.3692,-122.047,7.664346632098617,12.873904582205107,0,0,37
4,2.25,7.7279755421055585,9.392495248213038,1.0,0,2,4,7,6.594413459749778,47.4095,-122.296,7.560601162768557,12.567240979056246,1,0,67
5,2.75,8.174984532943087,9.169622538697624,2.0,0,0,3,7,0.0,47.6766,-122.186,8.12296471523406,13.270785106659046,0,0,66
3,2.0,7.193685818395112,8.636397438894713,1.0,0,0,3,8,0.0,47.5745,-122.017,7.550135342488429,12.95749109270188,0,0,38
4,2.5,7.65491704784832,8.757940876678804,2.0,0,0,3,8,0.0,47.5641,-122.012,7.62608275807238,13.321215875492413,0,0,38
4,3.25,8.152198015861787,9.379576689221482,1.0,0,3,3,11,7.0909098220799835,47.5513,-122.135,8.271548374755515,14.093143052138025,1,0,37
4,3.0,7.346655163176539,8.11701408773731,1.0,0,0,3,7,6.53813982376767,47.6583,-122.362,7.1785454837637,13.34310564795018,1,1,108
2,1.0,6.3473892096560105,11.31318100708425,1.0,0,1,3,6,0.0,47.4433,-122.444,7.621195162809845,12.468440756144114,0,0,90
3,2.5,7.616283561580385,7.496097345175956,3.0,0,0,3,9,0.0,47.6199,-122.3,7.280008252884188,13.716795688777268,0,0,13
3,2.0,7.313886831633462,9.326700173092378,1.0,0,0,3,7,0.0,47.7279,-121.967,7.365812837209472,12.706850963741102,0,0,39
2,1.0,6.825460036255307,8.94754601503218,1.0,0,0,3,6,0.0,47.5281,-122.362,6.947937068614969,12.524530013005734,0,0,71
3,1.0,7.293697720601438,9.012011377036412,1.0,0,0,3,7,6.066108090103747,47.7347,-122.302,7.259116128097101,12.577639650232573,1,0,73
2,1.0,7.048386408721883,8.236420527265391,1.0,0,0,3,7,0.0,47.6539,-122.329,7.714677473800927,13.304603264196713,0,0,109
4,3.0,8.338305731356565,10.467948725468029,2.0,0,0,3,11,0.0,47.4,-122.027,8.010027528481734,13.217675375388819,0,1,40
3,1.75,7.43307534889858,8.146129510025405,1.0,0,0,3,7,0.0,47.4719,-122.191,7.333676395657684,12.574185427296195,0,0,39
4,2.75,7.67368812926773,9.201904893155081,1.0,0,0,5,8,6.814542897259958,47.5378,-122.17,7.591357046698551,12.926350926565435,1,0,50
3,3.25,7.754052639035757,8.294299608857235,1.0,0,2,3,10,6.398594934535208,47.5882,-122.295,7.640603826393634,13.624351263156136,1,1,62
4,2.0,7.893945138235959,9.523763287920113,2.0,0,2,4,7,5.802118375377063,47.4887,-122.192,7.266128779556451,12.899222326086994,1,1,83
3,2.5,7.462214939768189,7.708410667257367,2.0,0,0,3,8,6.042632833682381,47.525,-122.366,7.462214939768189,12.742568940017076,1,0,18
2,1.75,7.186144304522325,8.137688184977605,1.0,0,1,3,7,5.484796933490655,47.6639,-122.399,7.635786861395585,13.07107218827772,1,0,71
4,3.5,8.055475141757274,8.612685172875459,2.0,0,0,3,9,0.0,47.6644,-122.293,7.346655163176539,14.001990954782066,0,0,12
4,3.0,7.816416983691801,9.131188933670746,1.0,0,0,5,7,6.066108090103747,47.4701,-122.364,7.507141079727608,13.02805489573287,1,0,113
4,3.0,8.11102783819368,8.294299608857235,1.0,0,0,3,8,7.340186835320115,47.6559,-122.344,7.384610383176974,13.652992804936396,1,0,68
3,1.0,6.918695219020472,8.764209507142004,1.0,0,0,3,7,0.0,47.3027,-122.376,7.507141079727608,12.128116509451258,0,0,55
6,3.25,8.501267040865978,9.932609366108146,1.0,0,3,4,9,7.692113339595466,47.5468,-122.267,8.216358332386156,13.652992804936396,1,0,66
4,1.75,7.359467638255621,9.837935184295892,1.0,0,0,3,7,5.916202062607435,47.3999,-122.301,7.560601162768557,12.3879816172226,1,0,66
5,3.75,8.183397369998433,9.566335084610051,2.0,0,0,3,10,5.968707559985366,47.5322,-122.056,7.916078096302786,13.547632419997361,1,0,27
3,1.75,7.7057128238944275,9.773891264365055,1.0,0,0,4,8,0.0,47.749,-122.083,7.635786861395585,12.987690762404629,0,0,59
3,1.5,6.918695219020472,9.24483841238375,1.0,0,0,3,7,0.0,47.379,-122.29,7.403061091090091,12.388398368982115,0,0,57
2,1.0,7.273092595999522,8.963032193662675,1.0,0,0,4,7,6.364750756851911,47.7431,-122.336,7.346655163176539,12.886643575525625,1,0,77
3,1.0,7.115582126184454,8.92172453036431,1.0,0,0,3,7,0.0,47.7633,-122.315,7.444833273892193,12.676079399771027,0,0,71
3,1.75,7.444833273892193,8.902591637374087,1.0,0,0,3,8,6.066108090103747,47.699,-122.167,7.650168700845001,13.171155446333852,1,0,45
3,3.0,7.779466967458324,9.104312967330653,2.0,0,0,3,8,6.566672429803241,47.3532,-122.306,7.507141079727608,12.468440756144114,1,0,38
3,2.75,7.951911381854188,10.579615727926479,1.0,0,0,3,9,6.46302945692067,47.3076,-122.101,7.951911381854188,13.017005083966255,1,0,38
4,2.5,7.741099090035366,8.98594603876032,2.0,0,0,3,9,0.0,47.6273,-122.034,7.732369222284388,13.235693848424024,0,0,36
5,3.0,7.7279755421055585,8.517593111437565,1.0,0,0,3,7,6.814542897259958,47.5539,-122.3,7.576097340623111,12.644330802262578,1,0,37
3,2.5,7.736743682453495,8.74878098951311,2.0,0,0,3,9,0.0,47.435,-122.107,7.901377353792616,12.994532278619134,0,0,29
4,1.0,7.193685818395112,9.181529290122063,1.0,0,0,4,7,5.8888779583328805,47.6038,-122.122,7.372118028337787,13.035608694738618,1,0,69
3,1.0,7.0909098220799835,9.27837278236801,1.5,0,0,2,7,0.0,47.5209,-122.28,7.2305631534092925,12.206077645517674,0,0,108
3,2.25,7.6783263565068856,8.783855896643942,2.0,0,0,4,7,6.364750756851911,47.7292,-122.212,7.576097340623111,12.971542813248437,1,0,39
3,1.0,7.02197642307216,9.259225769705994,1.0,0,0,4,7,0.0,47.7267,-122.226,7.186144304522325,12.793862088206213,0,0,60
4,2.5,7.645397699428633,9.362718052397065,1.0,0,0,3,7,6.792344427470809,47.4759,-122.299,7.280008252884188,12.647551406590285,1,0,64
3,3.25,7.293697720601438,7.050122520269059,3.0,0,0,3,8,0.0,47.6516,-122.337,7.293697720601438,13.329379172803593,0,0,23
3,1.75,7.7279755421055585,9.2239473753824,2.0,0,0,3,8,0.0,47.535,-122.056,7.72356247227797,13.26212705890841,0,0,47
4,3.75,8.31898612539206,10.034471954331547,1.5,0,3,5,11,7.353081920515432,47.5648,-122.21,8.263848131368906,14.522067918773926,1,1,92
3,1.75,7.273092595999522,8.300528606199737,1.0,0,0,4,6,6.580639137284949,47.567,-122.38,7.313886831633462,12.971542813248437,1,0,109
3,1.5,7.0909098220799835,8.476579508530941,1.0,0,0,4,7,0.0,47.6084,-122.136,7.32052696227274,12.899222326086994,0,0,64
3,1.75,7.450660796211539,9.27902652976463,1.0,0,0,3,7,6.7580945044277305,47.5092,-122.362,7.300472814267799,12.73670383776449,1,0,69
1,0.75,6.836259277277067,8.79497643168877,1.0,0,0,3,6,0.0,47.7127,-122.296,7.372118028337787,12.768544351446794,0,0,102
4,2.5,7.783640596221253,8.99205997632796,2.0,0,0,3,8,0.0,47.4881,-122.143,7.621195162809845,12.994532278619134,0,0,24
4,2.5,7.581209826196346,9.375770061099919,2.0,0,0,3,8,0.0,47.3293,-122.205,7.766840537085513,12.604852121186608,0,0,27
4,1.75,7.544861068658458,9.127610724377186,1.0,0,0,3,8,6.447305862541213,47.774,-122.348,7.266128779556451,12.611541086966115,1,0,62
3,2.25,7.372118028337787,8.025189321890835,2.0,0,0,3,7,0.0,47.5432,-122.293,7.340186835320115,12.644330802262578,0,0,25
4,2.5,7.85979918056211,9.14366623870819,2.0,0,0,4,9,0.0,47.7703,-122.193,7.912423121473705,13.122365377402328,0,0,33
3,1.0,6.7580945044277305,7.417580402414544,1.5,0,0,3,7,0.0,47.6761,-122.384,7.340186835320115,12.89897229545694,0,0,99
3,2.5,7.147559271189454,7.828038032125829,2.0,0,0,3,8,0.0,47.5357,-122.365,7.259116128097101,12.745488641595722,0,0,22
2,2.25,7.030857476116121,7.692569648067906,2.0,0,0,3,8,0.0,47.6861,-122.103,7.039660349862076,12.936036208848487,0,0,16
3,2.5,7.528869256642251,9.645881947666817,2.0,0,0,3,8,0.0,47.7383,-121.955,7.621195162809845,12.923914877701906,0,0,29
2,1.0,7.497207223203318,9.325987795502144,1.0,0,0,3,7,0.0,47.7205,-122.323,7.501634457883413,12.676079399771027,0,0,65
5,3.0,8.407601514786142,8.517393171418904,2.5,0,0,5,12,6.966967138613983,47.6275,-122.315,8.0774471493312,14.503645699213111,1,0,124
2,1.0,7.1785454837637,8.871926251117628,1.0,0,0,4,7,5.916202062607435,47.3958,-122.189,7.244941546337007,12.441148720271016,1,0,46
3,2.5,7.749753406274437,10.397360284649457,2.0,0,0,3,9,0.0,47.6304,-121.988,7.8674885686991285,13.353476685668044,0,0,34
2,1.0,7.030857476116121,9.433563920090563,1.0,0,0,4,7,0.0,47.4514,-122.187,7.147559271189454,12.283038316285214,0,0,73
3,2.5,7.687538766201629,9.314790473332646,1.0,0,0,3,8,6.85751406254539,47.717,-122.101,7.565793282428515,13.199326270390594,1,0,43
3,1.5,7.5126175446745105,9.411974239802511,1.5,0,0,4,5,0.0,47.2057,-122.003,7.327123292259293,12.264346270624157,0,0,96
3,2.75,7.75833346749091,9.415971471539095,1.0,0,2,3,8,6.769641976852503,47.7379,-122.289,7.878912912297133,12.611541086966115,1,0,48
3,2.5,7.9483852851118995,8.229777750081887,3.0,0,0,3,10,0.0,47.6798,-122.385,7.484930283289661,13.7850008337397,0,0,12
3,1.0,7.384610383176974,8.946505025998682,1.0,0,0,3,6,6.566672429803241,47.6038,-122.303,7.57095858316901,13.480039220276565,1,0,70
5,2.75,7.787796878181171,9.875499515995958,2.0,0,2,3,10,4.795790545596741,47.5549,-122.211,8.000014093678072,14.094369571453116,1,0,58
4,2.75,7.886457270977689,9.16408698745872,1.0,0,1,3,8,6.594413459749778,47.616,-122.218,7.787796878181171,14.182928290955445,1,1,58
3,1.0,6.93828448401696,8.585038738311304,1.0,0,0,3,7,0.0,47.4905,-122.206,6.93828448401696,12.628070334272698,0,1,102
3,4.0,7.237778191923443,7.358830898342354,2.0,0,0,3,9,5.484796933490655,47.671,-122.269,7.390798521735676,13.034626646500051,1,0,20
3,1.75,7.365812837209472,9.079776001955066,1.0,0,0,3,6,5.8888779583328805,47.4845,-122.335,7.074116816197362,12.524530013005734,1,0,84
3,2.75,7.754052639035757,8.472405008626103,2.0,0,3,3,8,6.398594934535208,47.3459,-122.326,7.00397413672268,13.217675375388819,1,1,96
3,3.25,7.340186835320115,6.558197802812269,3.0,0,0,3,9,0.0,47.6177,-122.308,7.340186835320115,13.517105869857504,0,0,15
3,1.0,7.359467638255621,8.294299608857235,2.0,0,0,5,8,0.0,47.6575,-122.346,7.403061091090091,13.45883704259595,0,0,118
4,3.0,7.9865049385539955,8.659386957119413,1.0,0,0,5,8,7.170888478512505,47.5589,-122.295,7.611347717403621,13.369225017834633,1,0,71
3,0.75,7.123672785204607,8.881975184248867,1.0,0,0,3,7,0.0,47.7298,-122.342,7.099201743553092,12.77138929548529,0,0,79
3,1.0,7.252053951852814,8.911934336161426,1.0,0,0,3,7,5.8888779583328805,47.534,-122.173,7.496097345175956,12.616528611893463,1,0,57
4,2.5,7.692113339595466,9.198369000194964,1.0,0,0,4,8,6.660575149839686,47.6926,-122.186,7.692113339595466,13.353476685668044,1,0,47
3,2.5,8.019941687677365,8.741296282225147,2.0,0,0,3,7,0.0,47.3817,-122.206,7.890208213109961,12.73670383776449,0,0,27
4,1.75,7.528869256642251,9.144734614878189,1.0,0,0,3,7,6.660575149839686,47.731,-122.301,7.496097345175956,13.076321533141567,1,0,73
3,2.5,7.43307534889858,8.917444732471514,1.0,0,0,3,7,6.710523109452428,47.4964,-122.353,7.550135342488429,12.560247968016562,1,0,29
3,2.75,7.550135342488429,9.687691938884457,1.0,0,0,4,7,0.0,47.3144,-122.278,7.403061091090091,12.449022745701502,0,0,68
3,2.5,7.3783837129967145,8.9850695596458,2.0,0,0,3,8,0.0,47.3397,-122.266,7.544861068658458,12.660331092405906,0,0,33
6,3.0,7.836369760545124,9.105090961257085,1.0,0,0,3,6,0.0,47.6716,-122.199,7.54274354536855,13.629182184591333,0,0,48
3,2.25,7.528869256642251,7.351799869057777,3.0,0,0,3,8,0.0,47.7006,-122.339,7.473637108496206,13.199233673682526,0,0,12
3,2.25,7.779466967458324,8.431853144249223,2.0,0,0,3,8,5.707110264748875,47.6615,-122.276,7.732369222284388,13.795308871054397,1,1,85
4,2.5,8.03947991910045,9.051344640485725,2.0,0,0,3,9,0.0,47.6252,-122.029,7.905072849498666,13.507627138738266,0,0,36
5,2.25,7.8826922062890254,9.12052506765382,1.0,0,1,3,8,7.170888478512505,47.7772,-122.387,7.901377353792616,13.19189130572284,1,0,61
3,2.0,7.327123292259293,8.517393171418904,1.5,0,0,3,7,5.942799375126701,47.6733,-122.389,7.333676395657684,13.26212705890841,1,0,81
2,1.0,7.32052696227274,8.294299608857235,1.0,0,0,3,6,6.364750756851911,47.6917,-122.38,7.170888478512505,13.122365377402328,1,0,102
4,1.75,7.581209826196346,8.981052985901483,1.0,0,0,4,8,0.0,47.3109,-122.377,7.581209826196346,12.562000810699038,0,0,59
4,2.75,7.7279755421055585,8.90598676523643,1.0,0,0,4,7,6.8885724595653635,47.7222,-122.168,7.467942332285852,13.118357364036902,1,0,53
2,1.0,6.814542897259958,8.745602852402946,1.0,0,0,4,7,0.0,47.6967,-122.354,6.878326468291325,12.928781055513184,0,0,87
4,2.5,7.650168700845001,9.014447135152134,1.0,0,0,4,8,6.68586094706836,47.6733,-122.145,7.6783263565068856,13.316285717486736,1,0,51
3,1.0,6.90875477931522,9.049349685884057,1.0,0,0,3,6,0.0,47.2151,-121.993,7.307202314764738,12.201065128819632,0,0,35
4,2.75,7.923348211930154,9.815038779351015,1.0,0,0,3,7,7.030857476116121,47.7302,-122.215,7.81237820598861,13.107251770049071,1,0,48
4,2.5,7.951911381854188,9.309733115854218,2.0,0,0,3,8,0.0,47.7134,-122.237,7.5678626054638825,13.279368835614243,0,0,25
3,2.5,7.528869256642251,8.579604451537634,2.0,0,0,3,7,0.0,47.3848,-122.033,7.57095858316901,12.697703217388671,0,0,26
